Date;vader;vader_average;watson;henry;Loughran-McDonald;average_sentiment;count;WTI
18.08.2018;-0.445469547;-0.149571789;-0.563412516;0.291666667;-0.722916667;-0.31794077;4;
19.08.2018;-0.034440944;0.024301514;-0.470805876;0.204822616;-0.658766708;-0.18697788;8;
20.08.2018;-0.298983387;-0.059235917;-0.356644034;0.163703448;-0.523628512;-0.21495768;43;66.5
21.08.2018;-0.078707871;-0.007214176;-0.252283033;0.352254367;-0.319147924;-0.061019727;43;67.32
22.08.2018;-0.073958615;-0.007200758;-0.283881912;0.329437175;-0.336474219;-0.074415666;41;67.85
23.08.2018;-0.084924048;0.009079783;-0.34810447;0.18278631;-0.462731586;-0.140778802;45;69.13
24.08.2018;0.105222061;0.050782888;-0.190587346;0.341529788;-0.308306335;-0.000271789;26;69.71
25.08.2018;0.348001467;0.079406517;-0.164629937;0.769585253;-0.475184275;0.111435805;3;
26.08.2018;0.582758276;0.05948705;-0.2408507;0.335066385;-0.228139421;0.101664318;11;
27.08.2018;0.42225761;0.096890746;-0.045485178;0.459152712;-0.349793671;0.116604444;39;69.97
28.08.2018;0.054074296;0.016913011;-0.227066893;0.317839072;-0.381574433;-0.043962989;45;68.54
29.08.2018;0.100312734;0.00286954;-0.292997876;0.229346858;-0.293381234;-0.050769996;37;69.68
30.08.2018;0.101676834;0.024221723;-0.177886886;0.260821586;-0.188654549;0.004035742;39;70.25
31.08.2018;0.090844982;-0.01375568;-0.298802817;0.235148157;-0.364309075;-0.070174887;39;69.84
01.09.2018;0.459545955;0.027967848;0.484288521;-0.333333333;0;0.127693798;1;
02.09.2018;-0.101172617;0.021762959;-0.422204463;0.341055724;-0.447013101;-0.1215143;8;
03.09.2018;-0.228113288;-0.040557391;-0.327825804;0.248271109;-0.348728009;-0.139390677;21;
04.09.2018;-0.379781728;-0.084948367;-0.36847192;0.134750096;-0.640590617;-0.267808507;32;69.82
05.09.2018;-0.084014401;-0.022858672;-0.258335456;0.124952036;-0.439524449;-0.135956188;50;68.69
06.09.2018;-0.282156216;-0.081005332;-0.389448601;0.060763174;-0.582864231;-0.254942241;25;67.81
07.09.2018;0.011964159;0.005373458;-0.291566492;0.269242591;-0.520827551;-0.105162767;27;67.73
08.09.2018;-0.896464646;-0.134018531;-0.525941472;0.369883041;-0.557142857;-0.348736893;4;
09.09.2018;0.047189334;-0.007482913;-0.134401609;0.229474725;-0.413875024;-0.055819097;13;
10.09.2018;0.354411757;0.032906218;-0.172602763;0.291311623;-0.313340174;0.038537332;38;67.55
11.09.2018;-0.159386151;-0.04725244;-0.238129404;0.358758904;-0.433406945;-0.103883207;47;69.29
12.09.2018;-0.005140097;-0.024703921;-0.341105054;0.176309166;-0.366597802;-0.112247542;48;70.37
13.09.2018;-0.012777594;-0.014390603;-0.271245962;0.193748359;-0.44364364;-0.109661888;38;68.6
14.09.2018;0.026070464;0.013327459;-0.106383118;0.397918483;-0.236589228;0.018868812;28;68.98
15.09.2018;-0.906390639;-0.108214253;-0.822641949;-0.428571429;-0.538461538;-0.560855962;1;
16.09.2018;0.365411541;0.0816414;-0.160221892;0.238690476;-0.392066387;0.026691028;8;
17.09.2018;0.188818882;0.028404065;-0.171310509;0.212289485;-0.352957509;-0.018951117;39;68.86
18.09.2018;0.427973909;0.057055693;-0.172976179;0.315102756;-0.232898974;0.078851441;45;69.87
19.09.2018;0.027710178;-0.006885042;-0.216023283;0.313778324;-0.341143938;-0.044512752;27;71.08
20.09.2018;0.299791979;0.033285819;-0.161273561;0.248125004;-0.298184367;0.024348975;50;70.77
21.09.2018;0.12464905;0.018024554;-0.245554125;0.37074458;-0.244962476;0.004580317;41;70.8
22.09.2018;0.311047771;0.032193651;-0.565553775;0.537114846;-0.337535116;-0.004546524;6;
23.09.2018;-0.06568514;-0.015771514;-0.463317648;0.185539287;-0.451200398;-0.162087083;28;
24.09.2018;0.001823155;-0.027031695;-0.226608767;0.291049857;-0.392946134;-0.070742717;74;73.23
25.09.2018;0.141860738;0.01841683;-0.245376969;0.41242021;-0.402749373;-0.015085713;58;73.4
26.09.2018;0.286077627;0.056835917;-0.136683365;0.355934615;-0.19669006;0.073094947;51;72.22
27.09.2018;0.174027207;0.016310854;-0.178040736;0.320410388;-0.358495839;-0.005157625;51;72.18
28.09.2018;0.10836417;0.021794382;-0.19182006;0.463122033;-0.344237983;0.011444508;30;73.16
29.09.2018;0.928012801;0.098898258;-0.0593724;0.645454545;0.107273954;0.344053432;5;
30.09.2018;0.127581179;0.007385637;-0.277194658;0.412867748;-0.385574706;-0.02298696;19;
01.10.2018;0.202710656;0.058568221;-0.089559507;0.415435159;-0.317022266;0.054026453;52;75.37
02.10.2018;0.035601338;-0.021873351;-0.272911412;0.37532219;-0.393327852;-0.055437817;45;75.16
03.10.2018;0.171020738;0.026188944;-0.184663439;0.427707598;-0.332788159;0.021493137;55;76.4
04.10.2018;0.157249725;0.0189083;-0.232135489;0.374454527;-0.306971565;0.0023011;50;74.44
05.10.2018;0.264548406;0.012016508;-0.239789467;0.45264417;-0.46575711;0.004732501;41;74.26
06.10.2018;-0.112494583;-0.009527831;-0.569430274;0.253286066;-0.408853238;-0.169403972;6;
07.10.2018;-0.234596187;-0.098034933;-0.171590326;0.062687943;-0.633955136;-0.215097728;11;
08.10.2018;0.21376666;0.050714943;-0.324634187;0.253039322;-0.425550719;-0.046532796;53;74.27
09.10.2018;-0.041263701;0.013695923;-0.252653859;0.346763765;-0.359823738;-0.058656322;47;74.95
10.10.2018;0.044731746;-0.009446133;-0.313364747;0.205541341;-0.439349526;-0.102377464;44;73.18
11.10.2018;-0.433238778;-0.092731372;-0.547691999;0.012424169;-0.665341035;-0.345315803;66;70.97
12.10.2018;-0.229362936;-0.046535796;-0.377346167;0.337823113;-0.480349378;-0.159154233;40;71.41
13.10.2018;-0.948694869;-0.099505359;-0.483011689;1;-1;-0.306242383;1;
14.10.2018;-0.468116812;-0.15406572;-0.491484223;0.076990383;-0.71550206;-0.350435686;20;
15.10.2018;-0.304130413;-0.092554948;-0.428724013;0.184064165;-0.588410294;-0.245951101;67;71.84
16.10.2018;-0.167254014;-0.042357083;-0.349657443;0.243772452;-0.513108593;-0.165720936;59;71.93
17.10.2018;-0.052833544;-0.0083234;-0.282466798;0.325462151;-0.38536167;-0.080704652;46;69.63
18.10.2018;-0.077793744;-0.023609408;-0.249918029;0.330793544;-0.521738933;-0.108453314;57;68.63
19.10.2018;-0.359457946;-0.069137918;-0.349960376;0.322346711;-0.519330991;-0.195108104;50;69.16
20.10.2018;0.115628229;-0.021093091;-0.482185002;0.509257519;-0.274835305;-0.03064553;6;
21.10.2018;-0.508115097;-0.129868585;-0.426281878;0.402358071;-0.469508527;-0.226283203;14;
22.10.2018;-0.389612038;-0.097736301;-0.362326336;0.155743167;-0.448240669;-0.228434435;52;69.25
23.10.2018;-0.50794127;-0.090761158;-0.407245567;0.103402464;-0.569314807;-0.294372068;63;66.49
24.10.2018;-0.175758647;-0.061437073;-0.373567653;0.14516117;-0.429687553;-0.179057951;56;66.56
25.10.2018;0.044154415;0.031670726;-0.277480195;0.24147156;-0.336137158;-0.05926413;44;67.25
26.10.2018;-0.162173717;-0.047593041;-0.334633976;0.151995428;-0.38266707;-0.155014475;40;67.58
27.10.2018;-0.978447845;-0.289430555;-0.605337395;-0.011363636;-0.729166667;-0.522749219;4;
28.10.2018;-0.010334367;0.003010479;-0.34018962;0.295237666;-0.476285973;-0.105712363;12;
29.10.2018;-0.115795363;-0.038750061;-0.320134757;0.168216394;-0.419802955;-0.145253348;37;67
30.10.2018;0.212186525;0.042145651;-0.146868104;0.302983188;-0.268756833;0.028338085;49;66.18
31.10.2018;-0.002130402;-0.00162463;-0.235451813;0.309819108;-0.200730797;-0.026023706;53;65.31
01.11.2018;0.198702479;0.022375967;-0.259252846;0.221163628;-0.343154103;-0.032032975;46;63.67
02.11.2018;0.308713729;0.064098219;-0.210032021;0.340715343;-0.444768568;0.01174534;35;63.12
03.11.2018;0.316171617;0.141439953;-0.429725558;0.488351648;-0.842722833;-0.065297034;10;
04.11.2018;0.216778821;0.02067698;-0.446488412;0.24981926;-0.625073851;-0.11685744;21;
05.11.2018;0.223548161;0.067295149;-0.404661785;0.101710419;-0.580539141;-0.118529439;62;63.12
06.11.2018;-0.028575935;-0.013970329;-0.270237915;0.365533762;-0.306959318;-0.050841947;52;62.16
07.11.2018;0.056608042;-0.016892396;-0.215266182;0.303506311;-0.239976498;-0.022404144;42;61.69
08.11.2018;0.07953068;0.016739305;-0.364866868;0.09802638;-0.347208905;-0.103555882;44;60.71
09.11.2018;-0.0734053;-0.037942293;-0.422123384;-0.080108175;-0.470607141;-0.216837259;49;60.19
10.11.2018;-0.195919592;-0.082709249;-0.429162382;-0.042282554;-0.384632035;-0.226941162;6;
11.11.2018;-0.312626501;-0.070309389;-0.411645233;0.198360123;-0.636639958;-0.246572192;21;
12.11.2018;-0.089551622;-0.046776524;-0.408127115;0.09856708;-0.478890225;-0.184955681;75;59.85
13.11.2018;-0.050678505;-0.002486976;-0.407293736;0.210020078;-0.458900377;-0.141867903;64;55.63
14.11.2018;-0.081739753;-0.037585424;-0.432848602;0.129636979;-0.52588506;-0.189684372;57;56.16
15.11.2018;-0.02788688;-0.034721443;-0.271759193;0.189146741;-0.328237932;-0.094691741;44;56.45
16.11.2018;-0.136667953;-0.023559507;-0.371449134;0.172509927;-0.447808882;-0.16139511;35;56.49
17.11.2018;-0.457345735;-0.178548872;-0.564131181;0.266666667;-0.75093985;-0.336859794;4;
18.11.2018;-0.230489716;-0.030228907;-0.489704751;0.013052768;-0.505469541;-0.248568029;6;
19.11.2018;-0.177017702;-0.033123433;-0.280393785;0.049059376;-0.500726839;-0.188440477;46;57.16
20.11.2018;-0.371747813;-0.118086597;-0.509356376;-0.081617603;-0.591555765;-0.334472831;47;53.39
21.11.2018;-0.093926784;-0.047268356;-0.355026031;0.291409376;-0.373964572;-0.115755274;46;54.41
22.11.2018;-0.134108283;-0.040205764;-0.40379639;0.101924183;-0.537621422;-0.202761535;39;
23.11.2018;-0.365571692;-0.045786032;-0.435456652;-0.04053457;-0.511102089;-0.279690207;37;
24.11.2018;-0.49139914;-0.096550719;-0.558619283;0.269500108;-0.658281087;-0.307070024;4;
25.11.2018;-0.385893135;-0.089829645;-0.365905555;-0.249109867;-0.60232671;-0.338612982;11;
26.11.2018;-0.060328255;-0.00476814;-0.287699707;0.15823928;-0.410453035;-0.121001971;63;51.46
27.11.2018;-0.063789306;-0.039716231;-0.427417755;0.123506126;-0.535744772;-0.188632387;41;51.31
28.11.2018;0.067250956;0.016664377;-0.266662281;0.169950237;-0.304338507;-0.063427044;52;50.06
29.11.2018;0.15658677;0.018616943;-0.361784353;0.235382198;-0.397123514;-0.069664391;45;51.46
30.11.2018;0.020062721;0.024273043;-0.266576678;0.263712557;-0.404051446;-0.072515961;56;50.78
01.12.2018;-0.029972997;-0.066725192;-0.314913893;0.373081554;-0.335898962;-0.074885898;10;
02.12.2018;0.147619524;-0.013997897;-0.279148741;0.264261658;-0.40994187;-0.058241465;21;
03.12.2018;0.227064245;0.03789746;-0.170326248;0.430258377;-0.261272901;0.052724187;65;52.98
04.12.2018;-0.323720372;-0.089970219;-0.509897853;0.029938257;-0.619443221;-0.302618682;50;53.21
05.12.2018;-0.33704909;-0.06555806;-0.475306548;0.100523525;-0.438870802;-0.243252195;65;52.64
06.12.2018;-0.451220484;-0.110530065;-0.50185303;-0.16253474;-0.714514511;-0.388130566;69;51.54
07.12.2018;0.073326631;-0.013660635;-0.366548193;0.172567644;-0.457600219;-0.118382954;57;52.76
08.12.2018;0.031269794;-0.076850231;-0.203996209;0.217309797;-0.418296527;-0.090112675;6;
09.12.2018;-0.207859675;-0.052620188;-0.417641414;0.238470987;-0.390929078;-0.166115874;18;
10.12.2018;-0.237423742;-0.058564717;-0.414766611;0.141021237;-0.41663665;-0.197274097;53;51.07
11.12.2018;-0.200203694;-0.053435229;-0.421157284;0.262017546;-0.555165544;-0.193588841;49;51.65
12.12.2018;0.186953389;-0.007192239;-0.30060704;0.31710802;-0.428800042;-0.046507582;49;51.04
13.12.2018;0.043680684;-0.002919353;-0.261995881;0.161574812;-0.389356028;-0.089803153;38;52.69
14.12.2018;-0.305334881;-0.066098322;-0.522236583;0.174787068;-0.568624609;-0.257501465;23;51.26
15.12.2018;0.143047638;0.079240456;-0.1402575;0.629040404;-0.117882448;0.11863771;6;
16.12.2018;-0.198741303;-0.000632761;-0.35709868;0.139301653;-0.547578513;-0.192949921;14;
17.12.2018;-0.072007201;0.018665009;-0.356173992;0.192841307;-0.470516469;-0.137438269;36;49.8
18.12.2018;-0.258269009;-0.058143083;-0.556511171;0.007368047;-0.630174957;-0.299146035;44;46.12
19.12.2018;0.363954042;0.046431731;-0.301399535;0.147711031;-0.385925101;-0.025845566;51;47.96
20.12.2018;-0.081301312;-0.020493854;-0.419052135;0.115822728;-0.503417827;-0.18168848;44;45.64
21.12.2018;-0.068764019;-0.042717393;-0.388299924;0.156678886;-0.551041144;-0.178828719;42;45.38
22.12.2018;0.818715205;0.026094194;-0.554952522;0.626984127;-0.490842491;0.085199703;3;
23.12.2018;-0.663355809;-0.147102842;-0.468750992;0.05653355;-0.630386985;-0.370612616;19;
24.12.2018;-0.204564901;-0.035795379;-0.352175045;-0.015737083;-0.470443207;-0.215743123;27;
25.12.2018;-0.140980765;-0.060281584;-0.352880625;0.028126927;-0.580214753;-0.22124616;15;
26.12.2018;-0.08217155;-0.004851396;-0.268830671;0.337731368;-0.334139604;-0.070452371;30;46.04
27.12.2018;-0.198631984;-0.021911906;-0.354410036;0.140153661;-0.465295004;-0.180019054;33;44.48
28.12.2018;-0.103774377;-0.022835892;-0.338899736;0.255126248;-0.423869084;-0.126850568;25;45.15
29.12.2018;-0.202960296;-0.001312358;-0.385391156;0.438945781;-0.356266234;-0.101396853;5;
30.12.2018;0.241765843;0.025836559;-0.355826813;0.227118143;-0.306042305;-0.033429714;12;
31.12.2018;0.090405194;-0.022543282;-0.341475247;0.203111823;-0.263309666;-0.066762235;26;
01.01.2019;-0.186456146;-0.014658138;-0.509497016;0.021491566;-0.488227492;-0.235469445;8;
02.01.2019;-0.245855836;-0.064575249;-0.529764345;0.045349321;-0.601056727;-0.279180567;48;46.31
03.01.2019;-0.148964896;-0.041647647;-0.325519508;0.062100289;-0.495533273;-0.189913007;36;46.92
04.01.2019;0.208433747;0.039597038;-0.176915237;0.38143342;-0.392463774;0.012017039;31;47.76
05.01.2019;0.680068007;0.127222942;-0.354105798;1;-0.333333333;0.223970363;1;
06.01.2019;0.130420734;-0.04492459;-0.272782497;0.345713413;-0.396569028;-0.047628394;13;
07.01.2019;-0.010285811;-0.017856165;-0.111684321;0.33984571;-0.285856754;-0.017167468;46;48.27
08.01.2019;0.474107876;0.068894299;-0.080430028;0.357979088;-0.243377838;0.115434679;43;49.58
09.01.2019;0.405291749;0.09174744;-0.09203436;0.41118026;-0.120839829;0.139069052;41;52.19
10.01.2019;-0.01682871;0.006385836;-0.319728744;0.253981249;-0.338185708;-0.082875216;37;52.42
11.01.2019;0.303372645;0.043848018;-0.293002916;0.22895019;-0.35019721;-0.013405855;26;51.44
12.01.2019;0.599534953;0.132874574;-0.121098454;0.583448912;-0.269258128;0.185100371;12;
13.01.2019;0.030138728;-0.022746915;-0.244086162;0.106877274;-0.383724434;-0.102708302;14;
14.01.2019;-0.137457335;-0.049407809;-0.274170051;0.050565669;-0.338187156;-0.149731336;39;50.31
15.01.2019;0.078239642;0.011160155;-0.236829895;0.26622338;-0.380177502;-0.052276844;44;51.8
16.01.2019;0.077793986;-0.009083375;-0.168558444;0.370409643;-0.466978943;-0.039283427;29;52.08
17.01.2019;0.166557196;-0.010738059;-0.322686957;0.157188495;-0.410965982;-0.084129061;37;51.83
18.01.2019;0.348318165;0.061459933;-0.144926923;0.369785971;-0.21986076;0.082955277;36;53.6
19.01.2019;-0.99539954;-0.23482318;-0.47888064;0.833333333;-0.846153846;-0.344384775;1;
20.01.2019;-0.08365382;-0.049363577;-0.142595292;0.37340309;-0.429122838;-0.066266487;11;
21.01.2019;-0.134233423;-0.036168917;-0.349661726;0.254415222;-0.641502012;-0.181430171;25;
22.01.2019;-0.038968897;-0.038917817;-0.360843491;0.158266289;-0.560277969;-0.168148377;40;52.59
23.01.2019;0.115213794;-0.008884305;-0.317554879;0.223006525;-0.440647541;-0.085773281;44;52.44
24.01.2019;0.108794553;-0.010531196;-0.270927723;0.313034337;-0.46552971;-0.065031948;49;52.94
25.01.2019;0.363814159;0.041712886;-0.309853331;0.251163414;-0.391830151;-0.008998604;27;53.53
26.01.2019;0.32746608;-0.018561353;-0.424938135;0.232380952;-0.453889248;-0.067508341;3;
27.01.2019;0.257879634;0.076828372;-0.141140032;0.34857589;-0.376814858;0.033065801;13;
28.01.2019;-0.017336821;-0.010675986;-0.379657726;0.152431627;-0.598469047;-0.170741591;57;51.79
29.01.2019;-0.044512648;-0.020577387;-0.3719448;0.253682369;-0.513420736;-0.13935464;61;53.07
30.01.2019;-0.039573957;-0.015744834;-0.235327826;0.38376047;-0.487683212;-0.078913872;40;54.18
31.01.2019;0.175141324;0.030176495;-0.087498434;0.359473147;-0.28923268;0.03761197;63;53.84
01.02.2019;0.424792479;0.092085783;0.051926455;0.377058623;-0.090109954;0.171150677;32;55.29
02.02.2019;0.336533653;0.041120255;-0.494026029;0.164502165;-0.489343989;-0.088242789;4;
03.02.2019;0.611661166;0.055900925;-0.156722138;0.365377215;-0.193306871;0.136582059;11;
04.02.2019;-0.065394039;-0.017707907;-0.325431685;0.371625469;-0.510375645;-0.109456762;40;54.57
05.02.2019;0.335269527;0.061690013;-0.120409915;0.335691702;-0.258358826;0.0707765;50;53.69
06.02.2019;0.027366373;0.015588589;-0.248921607;0.231448971;-0.428149066;-0.080533348;44;53.94
07.02.2019;-0.031119391;0.001078272;-0.406089568;0.065471708;-0.580806846;-0.190293165;43;52.68
08.02.2019;0.048120602;0.011120382;-0.366911193;0.104409531;-0.519529901;-0.144558116;38;52.75
09.02.2019;-0.263388839;-0.08723875;-0.334390034;0.364520677;-0.532650987;-0.170629587;8;
10.02.2019;-0.166216622;-0.049760056;-0.206490667;0.55276069;-0.324096476;-0.038760626;12;
11.02.2019;0.100361057;0.008264771;-0.341033209;0.305544231;-0.440778612;-0.073528352;49;52.43
12.02.2019;0.301566891;0.038720177;-0.081343201;0.342636742;-0.322720376;0.055772047;49;53.14
13.02.2019;0.281857277;0.051280789;-0.048249636;0.339602305;-0.311824548;0.062533237;55;53.84
14.02.2019;0.143423958;-0.00603883;-0.251989423;0.205195516;-0.460890139;-0.074059784;52;54.4
15.02.2019;0.100078301;-0.018398509;-0.234017579;0.358086258;-0.339889739;-0.026828254;41;55.58
16.02.2019;-0.287308731;-0.079865667;-0.139979473;0.111868132;-0.605692392;-0.200195626;5;
17.02.2019;0.08509601;0.029321849;-0.137901796;0.236154639;-0.299947423;-0.017455344;16;
18.02.2019;0.284341478;0.05120547;-0.110364997;0.506162397;-0.198019823;0.106664905;23;
19.02.2019;0.284597031;0.063135423;-0.134966222;0.310396291;-0.27358767;0.04991497;35;56.12
20.02.2019;0.475195346;0.086610941;-0.053086528;0.428001716;-0.17480366;0.152383563;46;56.9
21.02.2019;0.135783578;0.007900793;-0.157807897;0.365856639;-0.250945387;0.020157545;40;56.95
22.02.2019;0.255494994;0.052072359;-0.040180806;0.409412271;-0.195202883;0.096319187;36;57.01
23.02.2019;-0.257009034;-0.069294115;-0.455035531;0.081342701;-0.532705598;-0.246540316;6;
24.02.2019;0.51050105;0.113802342;0.136570974;0.753241427;-0.005912698;0.301640619;8;
25.02.2019;0.296222122;0.032077409;-0.269024522;0.408066366;-0.297578439;0.033952587;40;55.32
26.02.2019;0.07071389;0.046104042;-0.254860704;0.303272547;-0.345245932;-0.036003231;44;55.4
27.02.2019;-0.040832417;-0.00249055;-0.23118175;0.286418869;-0.398010213;-0.077219212;60;56.92
28.02.2019;0.047840498;-0.042063852;-0.20495258;0.302706022;-0.332343836;-0.04576275;42;57.21
01.03.2019;0.140800567;0.01440892;-0.198036281;0.194304156;-0.43848404;-0.057401336;37;55.76
02.03.2019;-0.321515485;-0.152769962;-0.58603983;0.072077922;-0.501391299;-0.297927731;6;
03.03.2019;0.864236424;0.127922699;0.000421948;0.386831302;-0.164566545;0.242969166;8;
04.03.2019;0.249708842;0.044963542;-0.243970323;0.308708933;-0.486805833;-0.025478968;31;56.6
05.03.2019;0.365333831;0.040877745;-0.081326098;0.303753357;-0.269832928;0.071761181;37;56.55
06.03.2019;0.214738974;0.047069614;-0.16992362;0.334097508;-0.325260951;0.020144305;40;56.22
07.03.2019;-0.188907462;0.003817354;-0.286484971;0.280412976;-0.47632047;-0.133496515;35;56.6
08.03.2019;-0.019816267;-0.025148224;-0.356951885;0.129468176;-0.467814869;-0.148052614;42;55.77
09.03.2019;-0.576457646;-0.095721777;-0.352536593;0.343434343;-0.491666667;-0.234589668;6;
10.03.2019;0.004812981;-0.014842684;-0.368946419;0.344609248;-0.502888373;-0.10745105;16;
11.03.2019;0.203409051;0.027824787;-0.182137227;0.357145918;-0.24827323;0.03159386;62;56.79
12.03.2019;0.152820121;0.007913021;-0.248244986;0.271082942;-0.429237125;-0.049133205;62;56.89
13.03.2019;0.099825892;-0.001141668;-0.277186753;0.335240839;-0.377450553;-0.044142449;44;58.27
14.03.2019;0.26974126;0.047948404;-0.277450606;0.251780383;-0.276915424;0.003020803;42;58.59
15.03.2019;0.303737874;0.044281297;-0.249405874;0.352465038;-0.355480517;0.019119564;40;58.51
16.03.2019;0.300780078;0.072232156;-0.260419116;0.552805281;-0.548941799;0.02329132;4;
17.03.2019;0.31903607;0.097990994;-0.083106897;0.221446376;-0.077792036;0.095514901;24;
18.03.2019;0.214344162;0.030852348;-0.221200687;0.424822002;-0.261737917;0.037415981;44;59.09
19.03.2019;0.093203915;-0.009826376;-0.232278062;0.340166589;-0.394922708;-0.040731328;37;59.12
20.03.2019;-0.030211845;5.08657E-05;-0.282992133;0.189768937;-0.43900431;-0.112477697;34;60.12
21.03.2019;0.040715699;-0.004206478;-0.32798381;0.224662924;-0.447658832;-0.102894099;43;59.98
22.03.2019;-0.221062106;-0.049461984;-0.407365214;0.149415814;-0.428387525;-0.191372203;30;58.87
23.03.2019;-0.608560856;-0.118594635;-0.670967755;0.373219373;-0.849206349;-0.374822044;3;
24.03.2019;-0.176839906;-0.117842587;-0.494409471;0.330808081;-0.576753169;-0.207007411;9;
25.03.2019;-0.333361908;-0.051605304;-0.381532977;0.252292302;-0.40307;-0.183455577;28;58.71
26.03.2019;0.055476457;-0.002433059;-0.338822675;0.311824208;-0.305885672;-0.055968148;55;59.87
27.03.2019;-0.056308334;-0.020557327;-0.371792053;0.158450052;-0.509813292;-0.160004191;37;59.39
28.03.2019;-0.259547167;-0.041610215;-0.289032513;0.182847198;-0.404661332;-0.162400806;33;59.29
29.03.2019;0.206469132;0.023828812;-0.253222378;0.352732755;-0.358665562;-0.005771448;33;60.19
30.03.2019;0.202148786;0.034696838;-0.502991786;0.642176871;-0.424254956;-0.009644849;7;
31.03.2019;0.536648402;0.074680717;0.017061162;0.461356025;-0.395332586;0.138882744;19;
01.04.2019;0.190802414;0.027150601;-0.09071707;0.363734877;-0.294609447;0.039272275;42;61.59
02.04.2019;0.158673367;0.006956914;-0.192606256;0.357529559;-0.403684221;-0.014626127;40;62.53
03.04.2019;0.260883231;0.047547045;-0.095420183;0.361908786;-0.376427169;0.039698342;28;62.46
04.04.2019;-0.020598612;0.004699708;-0.207573691;0.145834682;-0.299463986;-0.07542038;29;62.12
05.04.2019;0.222695346;0.010007634;-0.288102835;0.289821784;-0.548900233;-0.062895661;26;63.1
06.04.2019;0.741817039;0.212289013;-0.000223734;0.509267849;-0.126195464;0.267390941;7;
07.04.2019;0.169424635;0.055762076;-0.146632055;0.496204268;-0.271267346;0.060698316;13;
08.04.2019;0.260920432;0.013250169;-0.176127183;0.314628063;-0.345249138;0.013484469;53;64.37
09.04.2019;0.165172073;-0.002719757;-0.333227565;0.262506919;-0.445369097;-0.070727485;54;64.05
10.04.2019;-0.016861686;-0.005325482;-0.377970574;0.246414837;-0.462090168;-0.123166615;35;64.62
11.04.2019;0.08753167;-0.022971706;-0.379460203;0.202973938;-0.492317833;-0.120848827;48;63.61
12.04.2019;0.528045487;0.120547218;-0.044316998;0.546878025;-0.168283319;0.196574083;41;63.86
13.04.2019;-0.227762776;0.01894363;-0.13569365;0.225890484;0.006722689;-0.022379925;5;
14.04.2019;0.005350535;-0.030643925;-0.208434089;0.403163415;-0.323391982;-0.030791209;14;
15.04.2019;0.300783412;0.022050702;-0.253320616;0.160033905;-0.488452514;-0.051781022;45;63.43
16.04.2019;0.368206265;0.052161262;-0.156668788;0.358548192;-0.186172783;0.08721483;36;64.01
17.04.2019;0.432097755;0.03853318;-0.107555104;0.372371314;-0.253808925;0.096327644;55;63.74
18.04.2019;0.129224827;-0.012572958;-0.268083834;0.218022653;-0.328530109;-0.052387884;42;64.02
19.04.2019;0.252691936;0.04926403;-0.261714605;0.17145256;-0.492784993;-0.056218215;12;
20.04.2019;0.748019246;0.094845464;-0.114219194;0.542847255;0.101913313;0.274681217;9;
21.04.2019;0.240847162;0.046267462;-0.267817973;0.448880523;-0.211975036;0.051240428;13;
22.04.2019;0.062315666;-0.012729298;-0.238796185;0.26688289;-0.232640434;-0.030993472;53;65.66
23.04.2019;0.123286242;-0.002081633;-0.253401057;0.41183522;-0.337379356;-0.011548117;69;66.24
24.04.2019;0.263829773;0.055522394;-0.145248725;0.365791844;-0.231058595;0.061767338;59;65.96
25.04.2019;-0.084769841;-0.004140221;-0.269147351;0.305390627;-0.301777871;-0.070888931;44;65.23
26.04.2019;0.378505775;0.058689387;-0.293863196;0.126761544;-0.412264739;-0.028434246;53;63.29
27.04.2019;-0.284608461;-0.153255286;-0.594964844;0.144949495;-0.695023527;-0.316580525;5;
28.04.2019;-0.019141914;0.024543403;-0.465883836;0.25810101;-0.514785448;-0.143433357;10;
29.04.2019;0.253120767;0.035206821;-0.230095934;0.368180333;-0.327598636;0.01976267;66;63.39
30.04.2019;0.309725615;0.044832306;-0.15311859;0.319594565;-0.34631632;0.034943515;56;63.83
01.05.2019;0.355713122;0.042722651;-0.159533449;0.372055721;-0.338717438;0.054448122;49;63.55
02.05.2019;-0.085122149;-0.016843711;-0.359412938;0.183963656;-0.495365073;-0.154556043;44;61.75
03.05.2019;0.165548555;0.009887734;-0.241579776;0.159060597;-0.345962732;-0.050609124;50;61.98
04.05.2019;0.098534853;0.034902534;-0.049222195;0.614718615;-0.020833333;0.135620095;4;
05.05.2019;0.069395828;0.067421813;-0.262538026;0.287324732;-0.404293075;-0.048537746;18;
06.05.2019;-0.034254708;0.014749336;-0.184836738;0.226032984;-0.361186572;-0.06789914;39;62.3
07.05.2019;-0.113072671;-0.016911332;-0.361816489;0.062181351;-0.599314421;-0.205786713;44;61.41
08.05.2019;-0.339565957;-0.060520391;-0.380255469;0.03947027;-0.447968264;-0.237767962;50;62.13
09.05.2019;-0.058267365;-0.029356459;-0.490158972;0.097634745;-0.535982164;-0.203226043;39;61.58
10.05.2019;-0.190897468;0.005047453;-0.348229518;0.224507457;-0.540814554;-0.170077326;37;61.65
11.05.2019;-0.024052405;-0.117439537;-0.499922051;0.24924812;-0.382792208;-0.154991616;4;
12.05.2019;-0.040715183;-0.023316603;-0.54789263;0.02633922;-0.644351921;-0.245987423;9;
13.05.2019;-0.412000724;-0.097651723;-0.499626258;0.113455934;-0.6228409;-0.303732734;42;60.97
