,0,1,2,3
0,0.0017354711574030879,0.0,2.5596177467142804,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 10, 'patience': 2000, 'batch_size': 646, 'dropout': 0.1}"
0,0.0026457750203984754,0.0,3.430785912359459,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 10, 'patience': 2000, 'batch_size': 646, 'dropout': 0.15}"
0,0.0028626004026995767,0.0,3.7799421093114676,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 10, 'patience': 2000, 'batch_size': 646, 'dropout': 0.2}"
0,0.004232482122326338,0.0,4.411350890918383,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 10, 'patience': 2000, 'batch_size': 646, 'dropout': 0.25}"
0,0.0047831236166350636,0.0,4.702472244058321,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 10, 'patience': 2000, 'batch_size': 646, 'dropout': 0.3}"
0,0.005461247982802214,0.0,5.338651635093198,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 10, 'patience': 2000, 'batch_size': 646, 'dropout': 0.35}"
0,0.0006901980632841357,0.0,0.9053045070128454,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1000, 'batch_size': 646, 'dropout': 0}"
0,0.0008119656625318767,0.0,1.1182611059657797,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1000, 'batch_size': 646, 'dropout': 0.05}"
0,0.0016985017311167156,0.0,1.97764895417561,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1000, 'batch_size': 646, 'dropout': 0.1}"
0,0.0036575373285162595,0.0,5.1034684602037785,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1000, 'batch_size': 646, 'dropout': 0.15}"
0,0.004032939304540187,0.0,4.021905631745225,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1000, 'batch_size': 646, 'dropout': 0.2}"
0,0.004916987197910562,0.0,4.6940587706136805,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1000, 'batch_size': 646, 'dropout': 0.25}"
0,0.004674200370999766,0.0,4.459606042485473,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1000, 'batch_size': 646, 'dropout': 0.3}"
0,0.005023592071216784,0.0,5.548217607160081,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1000, 'batch_size': 646, 'dropout': 0.35}"
0,0.0007796473759815763,0.0,0.8985297449987077,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1200, 'batch_size': 646, 'dropout': 0}"
0,0.0007786340066547976,0.0,1.0777780709083387,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1200, 'batch_size': 646, 'dropout': 0.05}"
0,0.001836033027049982,0.0,1.895500048148388,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1200, 'batch_size': 646, 'dropout': 0.1}"
0,0.00329927476927822,0.0,3.503530658295621,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1200, 'batch_size': 646, 'dropout': 0.15}"
0,0.0040998408271942606,0.0,4.340579689182337,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1200, 'batch_size': 646, 'dropout': 0.2}"
0,0.0038065205293673055,0.0,5.34308835932173,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1200, 'batch_size': 646, 'dropout': 0.25}"
0,0.0037221544146261833,0.0,4.465669097430663,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1200, 'batch_size': 646, 'dropout': 0.3}"
0,0.006302370793289608,0.0,5.586491390402298,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1200, 'batch_size': 646, 'dropout': 0.35}"
0,0.0006875045043143248,0.0,0.9106488753056726,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1400, 'batch_size': 646, 'dropout': 0}"
0,0.0008709952113057636,0.0,1.1674994253353619,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1400, 'batch_size': 646, 'dropout': 0.05}"
0,0.0017149863778297319,0.0,1.805219063386959,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1400, 'batch_size': 646, 'dropout': 0.1}"
0,0.003956000872508243,0.0,3.3583647585023013,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1400, 'batch_size': 646, 'dropout': 0.15}"
0,0.0031248279329803255,0.0,3.8174788144133767,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1400, 'batch_size': 646, 'dropout': 0.2}"
0,0.005233460025470934,0.0,4.708476890080079,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1400, 'batch_size': 646, 'dropout': 0.25}"
0,0.004617215099710005,0.0,4.904855843993785,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1400, 'batch_size': 646, 'dropout': 0.3}"
0,0.005076516845068078,0.0,6.137725944979451,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1400, 'batch_size': 646, 'dropout': 0.35}"
0,0.0006728449837810556,0.0,0.9070583477599673,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1700, 'batch_size': 646, 'dropout': 0}"
0,0.0007987968058808258,0.0,1.1798970948448895,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1700, 'batch_size': 646, 'dropout': 0.05}"
0,0.0019564548256536833,0.0,1.9131197531965445,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1700, 'batch_size': 646, 'dropout': 0.1}"
0,0.0032282251933658562,0.0,3.381119221295851,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1700, 'batch_size': 646, 'dropout': 0.15}"
0,0.003750758061622396,0.0,4.054052969867911,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1700, 'batch_size': 646, 'dropout': 0.2}"
0,0.004603974118736791,0.0,4.50890067016896,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1700, 'batch_size': 646, 'dropout': 0.25}"
0,0.004904150709877779,0.0,6.027739300201819,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1700, 'batch_size': 646, 'dropout': 0.3}"
0,0.005127083820601304,0.0,5.2325962916895525,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 1700, 'batch_size': 646, 'dropout': 0.35}"
0,0.0007052845745577396,0.0,0.9046284776031892,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 2000, 'batch_size': 646, 'dropout': 0}"
0,0.0008473535997859191,0.0,1.185972312217079,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 2000, 'batch_size': 646, 'dropout': 0.05}"
0,0.0014134310976383678,0.0,1.8044686014253122,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 2000, 'batch_size': 646, 'dropout': 0.1}"
0,0.003211644253934975,0.0,3.2997654990817433,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 2000, 'batch_size': 646, 'dropout': 0.15}"
0,0.003606730819116404,0.0,4.127066608787494,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 2000, 'batch_size': 646, 'dropout': 0.2}"
0,0.003532532269112122,0.0,4.962879965379929,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 2000, 'batch_size': 646, 'dropout': 0.25}"
